Borehole_I;Depth;CALI;RDEP;GR;RHOB;NPHI;SP;DTC;Lithology
BS-003;1461.461461;13.88354764;0.485395654;51.00660527;2.280488131;0.301125995;-13.24254664;113.1629781;sandstone
BS-003;1471.471471;13.60646121;0.580520454;36.50103165;2.608012184;0.292008435;-11.06996638;107.3731045;sandstone
BS-003;1481.481481;8.614605521;0.92577368;43.77484297;2.295102738;0.405083602;-11.91444422;102.7901001;sandstone
BS-003;1491.491491;12.24085245;0.615205736;47.98118533;2.321691006;0.329165851;-9.451269193;83.38879806;sandstone
BS-003;1501.501502;14.45462022;0.568018621;41.73701852;2.356151188;0.334337993;-4.425030741;79.19257863;sandstone
BS-003;1511.511512;12.63240296;0.66087543;45.57775487;2.477312081;0.296356709;-10.1099121;97.49263539;sandstone
BS-003;1521.521522;12.38711142;0.594039348;52.00983076;2.339607381;0.290952992;-17.47777269;107.6539541;sandstone
BS-003;1531.531532;14.30497967;0.669380492;41.60897566;2.540709987;0.274544896;-9.68652171;111.3955827;sandstone
BS-003;1541.541542;13.68675553;0.642893966;43.83493362;2.60836607;0.300912036;-6.607664875;77.60895423;sandstone
BS-003;1551.551552;14.47763612;0.438281706;53.33406113;2.238355007;0.293467491;-12.65169202;78.28216111;sandstone
BS-003;1561.561562;16.01908337;0.559859386;43.48901233;2.578167037;0.263200215;-12.97143074;98.27936248;sandstone
BS-003;1571.571572;14.46974483;0.511338874;45.59322792;2.343368134;0.329238709;-14.38921994;88.70932326;sandstone
BS-003;1581.581582;13.64413948;0.606403436;52.01245042;2.220316789;0.359975021;-1.705272997;93.54301636;sandstone
BS-003;1591.591592;12.20652399;0.780748195;48.3475318;2.338154792;0.278045504;-11.69687672;89.65678914;sandstone
BS-003;1601.601602;12.42464938;0.813097995;46.23411354;2.718587402;0.230169342;-17.65410373;91.32162462;sandstone
BS-003;1611.611612;15.21952106;0.535988101;74.71564518;2.441476489;0.237042469;-11.25603981;113.3206959;sandstone
BS-003;1621.621622;13.28128725;0.114955749;61.11423833;2.501443726;0.32108159;-13.14559704;112.4608699;sandstone
BS-003;1631.631632;10.87721813;0.767864795;50.30938293;2.250154454;0.274546356;-16.54729454;104.9496676;sandstone
BS-003;1641.641642;10.07098195;0.673229089;55.00945249;2.642705564;0.411002205;-15.72379795;102.9643689;sandstone
BS-003;1651.651652;12.21593293;0.633042852;40.22856398;2.187469246;0.330054899;-15.48234662;83.56565379;sandstone
BS-003;1661.661662;12.23696916;0.689134523;36.05351035;2.584676188;0.340791346;-11.94570582;104.3409547;sandstone
BS-003;1671.671672;9.939767623;0.13869676;65.24792474;2.468552435;0.273378351;-16.2715625;89.12484342;sandstone
BS-003;1681.681682;9.496120535;0.634114169;35.06924794;2.313675538;0.343838303;-6.698394827;98.49552044;sandstone
BS-003;1691.691692;10.74636346;0.675645612;51.67018523;2.553384041;0.409215719;-5.94105409;96.58884611;sandstone
BS-003;1701.701702;11.81413504;0.335439282;50.30784023;2.625605155;0.363323773;-5.692070155;97.00736806;sandstone
BS-003;1711.711712;11.46783222;0.173149607;52.19880057;2.277342561;0.334921092;-11.37560178;107.6857477;sandstone
BS-003;1721.721722;12.75557081;0.415209987;54.91533629;2.811950213;0.33950282;-1.212236674;91.14576816;sandstone
BS-003;1731.731732;12.58635347;0.549084685;53.81652366;2.104619314;0.298083382;-6.658926879;103.0712301;sandstone
BS-003;1741.741742;10.99773787;0.275609876;58.03631762;2.547019064;0.223617941;-7.935113558;101.5638208;sandstone
BS-003;1751.751752;10.73743053;0.592604808;36.56367367;2.700511337;0.275430804;-7.456192436;102.0756842;sandstone
BS-003;1761.761762;11.11132828;0.397776197;65.56925969;2.399913777;0.335003654;-3.877358171;103.6558162;sandstone
BS-003;1771.771772;15.3884948;0.383269768;45.46954358;2.56264671;0.250760153;-7.078767932;102.675061;sandstone
BS-003;1781.781782;12.74442692;0.784506841;54.53210931;2.629109074;0.246773383;-5.64125038;97.51755171;sandstone
BS-003;1791.791792;13.91242465;0.715399098;45.31846998;2.587039942;0.421422472;-8.112163753;93.37944046;sandstone
BS-003;1801.801802;12.59671754;0.46917178;58.81677365;2.404442103;0.305928691;1.143696303;110.2806848;sandstone
BS-003;1811.811812;12.01909511;0.739068063;57.82349908;2.344710743;0.26193664;-17.2554005;92.68007881;sandstone
BS-003;1821.821822;9.65517109;0.610552385;68.74870702;2.536569986;0.325253335;-1.788696;105.5640501;sandstone
BS-003;1831.831832;11.81758887;0.524640538;50.25102037;2.368723068;0.298556657;-12.94430134;90.29358574;sandstone
BS-003;1841.841842;16.07150806;0.736052098;47.03627081;2.348787016;0.314215318;-17.63658058;102.3324516;sandstone
BS-003;1851.851852;14.51455994;0.347412354;59.31527931;2.530832801;0.284947225;-10.64905809;103.5587809;sandstone
BS-003;1861.861862;11.91589984;0.44798297;60.56620025;2.348053429;0.254440999;-13.14048194;84.12746624;sandstone
BS-003;1871.871872;11.86155658;0.283488854;45.85443641;2.368781294;0.143983214;-13.66925737;113.5686244;sandstone
BS-003;1881.881882;12.34587149;0.689256896;57.46753864;2.605642304;0.247003199;-19.46778648;116.0258622;sandstone
BS-003;1891.891892;10.36585814;0.470490244;47.86555975;2.383346511;0.221455504;-14.21329735;117.5833107;sandstone
BS-003;1901.901902;15.87748971;0.868228894;40.10699687;2.452646108;0.257255557;-6.473416366;92.1254249;sandstone
BS-003;1911.911912;13.13153397;0.904033043;28.25659433;2.689751867;0.290124666;-11.80675321;133.0215075;sandstone
BS-003;1921.921922;8.377958823;0.410658433;53.45879013;2.554191754;0.395848563;-16.07546994;108.0312819;sandstone
BS-003;1931.931932;8.672423841;0.435161632;70.28856654;2.785761697;0.211897659;-1.788016774;104.9946355;sandstone
BS-003;1941.941942;13.268362;0.735662632;47.38035251;2.189126501;0.366785214;-1.712994749;107.624009;sandstone
BS-003;1951.951952;14.63944186;0.328980309;40.03324053;2.707209075;0.198865152;-1.065707204;97.71217806;sandstone
BS-003;1961.961962;14.74083881;0.416253372;53.50153323;2.418830134;0.272940503;-9.924394881;100.7445501;sandstone
BS-003;1971.971972;12.04734194;0.262616117;48.46736114;2.413815684;0.28752312;-8.408231052;71.01978206;sandstone
BS-003;1981.981982;14.97973443;1.008865397;44.96748242;2.555705294;0.344115509;-4.359455522;102.2333803;sandstone
BS-003;1991.991992;11.73693925;0.647329003;59.6831463;2.240898565;0.286124992;-15.35355675;99.89883109;sandstone
BS-003;2002.002002;13.905551;0.251634663;54.77617051;2.766684878;0.296111296;-15.80344547;121.3835664;sandstone
BS-003;2012.012012;13.256789;0.345517219;47.09993961;2.529966611;0.259014079;-13.32412385;92.31795078;sandstone
BS-003;2022.022022;12.94857214;1.027437252;47.82699552;2.485047058;0.293983826;-14.36383586;97.15385037;sandstone
BS-003;2032.032032;11.00910443;0.785593553;56.57645925;2.711224091;0.261855356;-8.464976;102.8987775;sandstone
BS-003;2042.042042;12.53523153;0.69871947;47.55679016;2.554353413;0.229010265;-4.496223135;91.74180899;sandstone
BS-003;2052.052052;10.64913037;0.921820555;58.56706771;2.309482132;0.316101719;-11.91407389;91.10140027;sandstone
BS-003;2062.062062;11.46313269;0.315698477;51.93412838;2.29800826;0.322260816;-11.54508282;113.8841714;sandstone
BS-003;2072.072072;10.9364544;0.752400623;42.40022037;2.369239722;0.28111366;-16.45240468;101.0128795;sandstone
BS-003;2082.082082;11.23363507;0.3168267;45.74412614;2.4337074;0.330249293;-18.15493262;113.4941173;sandstone
BS-003;2092.092092;11.24843788;0.757443004;47.58726757;2.477946583;0.307540253;-3.282209323;101.0642801;sandstone
BS-003;2102.102102;11.93529887;0.722988476;48.600762;2.428858924;0.300032228;-7.133849013;118.3915256;sandstone
BS-003;2112.112112;12.13818755;0.682806062;38.35505944;2.29162818;0.362187787;-15.7472216;82.61244571;sandstone
BS-003;2122.122122;11.86129356;0.598778775;37.60619588;2.267009833;0.31110201;-21.27717324;105.6130218;sandstone
BS-003;2132.132132;8.281491786;0.423902295;61.17413502;2.659250665;0.286308479;-10.08873837;108.4488232;sandstone
BS-003;2142.142142;12.391142;0.741986026;43.93517041;2.59261596;0.335308549;-9.006003741;96.84177244;sandstone
BS-003;2152.152152;9.26279395;0.930314744;66.11567647;2.71991106;0.3277391;-6.973761183;101.7346929;sandstone
BS-003;2162.162162;12.14835286;0.660975206;42.6555124;2.258141454;0.221358337;-14.2455764;81.07068185;sandstone
BS-003;2172.172172;13.85400404;0.878489453;65.25430264;2.749504393;0.265741503;-15.1109503;103.7941462;sandstone
BS-003;2182.182182;11.72536944;0.555114303;47.92930514;2.256341367;0.309724518;-16.06254773;109.716807;sandstone
BS-003;2192.192192;13.21251885;0.453797855;75.54071355;2.397519884;0.234217875;-17.01595024;107.4231341;sandstone
BS-003;2202.202202;13.11359225;0.130207411;57.90821512;2.318262495;0.282905755;-9.146532295;84.83729216;sandstone
BS-003;2212.212212;11.94895555;0.421228521;34.19288764;2.475493495;0.365037418;-9.580418622;98.78848066;sandstone
BS-003;2222.222222;13.09399609;0.589311243;61.10079767;2.89335972;0.323613203;-4.572489482;92.62551264;sandstone
BS-003;2232.232232;14.97308775;0.640379698;54.32894915;1.93886709;0.331452573;-5.098762877;95.20391181;sandstone
BS-003;2242.242242;12.57900825;0.604301555;58.28059091;2.32979659;0.366297269;-4.006794204;97.1450561;sandstone
BS-003;2252.252252;12.37759271;0.370445308;41.11434203;2.837969496;0.276628283;-4.171885284;88.40751038;sandstone
BS-003;2262.262262;8.616409799;0.373623865;48.34846636;2.600297986;0.370456177;-8.814139663;96.56802168;sandstone
BS-003;2272.272272;13.61764454;0.761381892;33.16081138;2.522849568;0.311225825;-8.708196904;114.0827717;sandstone
BS-003;2282.282282;11.8017609;0.850091116;47.4158964;2.225624275;0.263271914;-13.14045327;105.3620126;sandstone
BS-003;2292.292292;12.88727354;0.625902976;50.4034234;3.006033091;0.371922026;-8.030031934;96.46892604;sandstone
BS-003;2302.302302;11.48452754;0.630011024;57.83869515;2.51730693;0.300802155;-12.50558858;96.38595625;sandstone
BS-003;2312.312312;12.46555758;0.30671789;60.59654242;2.129424164;0.225995298;-8.603689962;103.814202;sandstone
BS-003;2322.322322;10.24847649;0.6838312;56.9038257;2.502672449;0.316164516;-13.03452335;92.93740873;sandstone
BS-003;2332.332332;13.09871587;0.54033615;30.57662051;2.370318473;0.280577485;-14.10280998;76.388145;sandstone
BS-003;2342.342342;12.41576221;0.905443135;32.89636577;2.454711031;0.30403918;-14.94255664;98.80663305;sandstone
BS-003;2352.352352;11.64189575;0.023943237;22.48288648;2.333583762;0.325396916;-22.20313882;95.07865234;sandstone
BS-003;2362.362362;10.1881463;0.425054686;41.68783095;2.609259658;0.302464222;-1.939693484;96.16140941;sandstone
BS-003;2372.372372;12.83067941;0.493457891;31.97612266;2.667794572;0.324734705;-13.61541062;96.64022465;sandstone
BS-003;2382.382382;10.81290168;0.441857672;59.26875399;2.502051418;0.185226741;-11.84246144;105.0119487;sandstone
BS-003;2392.392392;8.732365466;0.810834446;44.96825706;2.365132997;0.326091855;-7.856222115;94.21409108;sandstone
BS-003;2402.402402;13.69779715;0.812172215;46.87972785;2.565270688;0.36366792;-15.94719682;104.5111339;sandstone
BS-003;2412.412412;9.159491342;0.459121897;55.50524646;2.514994165;0.265380023;-4.242088085;102.2760605;sandstone
BS-003;2422.422422;12.66059145;0.388600445;76.01293451;2.302513188;0.233152977;-9.057725534;100.7824542;sandstone
BS-003;2432.432432;12.84486671;0.860994693;44.73310188;2.708587542;0.280165591;0.608729379;112.011624;sandstone
BS-003;2442.442442;12.58260768;0.804266008;31.35031612;2.535568506;0.293423178;-23.12508384;95.78054384;sandstone
BS-003;2452.452452;10.39567412;0.741431091;64.29191948;2.528259192;0.258090219;-4.401812631;117.6790586;sandstone
BS-003;2462.462462;14.76526503;0.57923614;42.06250074;2.147152171;0.367078526;-10.1843609;90.70989551;sandstone
BS-003;2472.472472;11.52512903;0.758824094;54.94752416;2.729680014;0.261132249;-5.270622412;88.42104109;sandstone
BS-003;2482.482482;14.65777102;0.509991669;53.43828636;2.45978063;0.377234748;1.620625667;91.49100867;sandstone
BS-003;2492.492492;14.09465075;0.501342364;34.63593268;2.248440781;0.31183178;-12.09481264;101.7427384;sandstone
BS-003;2502.502503;13.16072714;0.290652712;37.35784399;2.399906767;0.375744419;-11.35548016;97.50937271;sandstone
BS-003;2512.512513;12.29969319;0.711122435;38.02756942;2.738097647;0.292426252;-20.48727245;106.2321087;sandstone
BS-003;2522.522523;8.76807944;0.588652615;71.32377283;2.63295041;0.325569037;-16.30627501;92.86557092;sandstone
BS-003;2532.532533;12.85035764;0.665961183;46.99253182;2.660291958;0.36390438;-11.8796699;101.9943494;sandstone
BS-003;2542.542543;12.88606287;0.797645671;44.26480119;2.64673465;0.311836394;-1.024536117;125.4743742;sandstone
BS-003;2552.552553;15.05874522;0.97689254;43.71448474;2.602557607;0.245739928;-9.517746426;113.0355681;sandstone
BS-003;2562.562563;12.81204266;0.527084778;35.17753537;2.398076912;0.313920525;-4.354913605;104.9072649;sandstone
BS-003;2572.572573;12.34801434;0.680180691;60.84133981;2.439925791;0.286497418;-10.79334374;84.42694031;sandstone
BS-003;2582.582583;13.21546673;0.357426945;38.85462559;2.654541915;0.298548454;-2.443209904;101.4980751;sandstone
BS-003;2592.592593;11.8548081;0.597677296;45.68417606;2.546290408;0.320953457;-11.79129696;92.08828074;sandstone
BS-003;2602.602603;12.29629948;0.769469208;40.26389014;2.626889172;0.311901177;-20.23005992;100.6526086;sandstone
BS-003;2612.612613;13.50769731;0.483657283;60.07213944;2.676205728;0.346881509;-8.425519959;85.65760372;sandstone
BS-003;2622.622623;11.65869613;0.613188832;54.22475612;2.418692892;0.320502293;-11.30511512;80.26395044;sandstone
BS-003;2632.632633;16.03926939;0.652182781;42.04658043;2.733450866;0.412318644;-11.88381903;90.95881019;sandstone
BS-003;2642.642643;14.1083953;0.390203417;66.82154865;2.467142341;0.365020107;-6.810322478;92.9606025;sandstone
BS-003;2652.652653;9.872304476;0.309971549;39.12267572;2.35443066;0.299040525;-20.32842773;104.6056411;sandstone
BS-003;2662.662663;8.866730177;0.863353781;37.17970648;2.218802217;0.219566024;-14.3813027;94.03357403;sandstone
BS-003;2672.672673;14.32208286;1.155124319;47.01745978;2.449204836;0.348924676;-8.124408199;93.74502368;sandstone
BS-003;2682.682683;12.09756656;0.451247181;53.30273191;2.509206682;0.292319992;-11.4956415;110.9628512;sandstone
BS-003;2692.692693;9.666928122;0.578796665;41.18945901;2.782117712;0.225559309;-6.91200339;129.3190475;sandstone
BS-003;2702.702703;10.1429831;0.592596715;46.38156844;2.351971484;0.374221651;-8.044768347;113.9450992;sandstone
BS-003;2712.712713;13.79557561;0.672833231;52.47561108;2.662269884;0.236289513;-14.39731699;111.9361301;sandstone
BS-003;2722.722723;14.01287286;0.720146857;47.85810153;2.458012633;0.290284307;-12.98558279;91.48918795;sandstone
BS-003;2732.732733;13.85414008;0.935760563;36.67379087;2.181736124;0.295146095;-4.639328439;107.9254404;sandstone
BS-003;2742.742743;11.31566746;0.598097888;55.73026097;2.535623949;0.303396945;-9.138566371;113.172099;sandstone
BS-003;2752.752753;10.77818155;0.74340987;43.18316146;2.696198804;0.247294694;-3.416688616;83.53741915;sandstone
BS-003;2762.762763;10.69830431;0.441243417;57.55475244;2.442171932;0.261252354;-10.27501083;102.0934902;sandstone
BS-003;2772.772773;12.7650015;0.540825749;47.64152221;2.249742732;0.348374793;-9.735411042;94.39144918;sandstone
BS-003;2782.782783;11.34762654;0.679881276;59.77821065;2.534217397;0.229519798;-3.988656594;90.02527914;sandstone
BS-003;2792.792793;12.35313586;0.852641844;61.88689579;2.627911542;0.294388992;-10.35207598;98.85716745;sandstone
BS-003;2802.802803;13.68290656;0.875731685;51.69655346;2.405768541;0.276736776;-3.027552581;103.945764;sandstone
BS-003;2812.812813;9.390404663;1.090484981;49.4864451;2.296660093;0.254523183;-9.493988418;87.86887011;sandstone
BS-003;2822.822823;7.829335165;0.996347388;46.68657736;2.504251107;0.237344366;-7.151928539;116.6639411;sandstone
BS-003;2832.832833;13.24801169;0.704123073;70.99145097;2.381537118;0.246247563;-9.179101017;102.1036821;sandstone
BS-003;2842.842843;13.66953437;0.51558815;55.02087412;2.7365983;0.325617806;-8.859503406;118.7639726;sandstone
BS-003;2852.852853;9.902686215;0.678105181;65.44015513;2.626149256;0.347082061;-12.45196016;111.9954321;sandstone
BS-003;2862.862863;13.25859653;0.8085779;54.23052169;2.300096823;0.250923257;-1.737436536;95.64477871;sandstone
BS-003;2872.872873;12.41532893;0.206196171;40.81556148;2.593580058;0.349967429;-13.94188072;97.9850488;sandstone
BS-003;2882.882883;10.71471026;0.80725929;62.5440348;2.804455326;0.349568732;-9.742074209;88.16387126;sandstone
BS-003;2892.892893;12.40646253;0.375729598;47.7992727;2.966462574;0.297775586;-15.10813197;114.0499766;sandstone
BS-003;2902.902903;8.203555305;0.585012511;55.581904;2.17798412;0.246803152;-11.61537482;103.9899789;sandstone
BS-003;2912.912913;10.92295513;0.296669594;48.26953371;2.381528266;0.321280398;-9.728277682;92.51605445;sandstone
BS-003;2922.922923;9.246451108;0.680575198;36.56002539;2.506795025;0.233525772;-5.641524233;89.82054849;sandstone
BS-003;2932.932933;13.95689659;0.403727542;47.40473973;2.547021364;0.348032298;-7.301438278;111.1684207;sandstone
BS-003;2942.942943;10.39136491;0.225287383;67.252581;2.485020715;0.320020757;-4.942275679;100.3902262;sandstone
BS-003;2952.952953;11.30598758;0.473890056;44.78127733;2.488792408;0.376437578;-8.164736728;108.6016863;sandstone
BS-003;2962.962963;10.3531945;0.793611617;62.55647713;2.552912325;0.268191808;-13.26798655;112.1554991;sandstone
BS-003;2972.972973;10.19891348;0.502628379;60.82535864;2.373850457;0.394733588;-4.992758689;105.6676574;sandstone
BS-003;2982.982983;8.583168718;0.62126254;49.18302434;2.425186796;0.269963325;-8.201205202;109.213829;sandstone
BS-003;2992.992993;11.73713341;0.46965691;38.87457838;2.489506668;0.286757959;-5.08344184;101.3836264;sandstone
BS-003;3003.003003;12.18121931;0.319088995;51.50772967;2.585845991;0.29607492;-8.759112596;115.0714094;sandstone
BS-003;3013.013013;11.80271132;0.556334835;36.4159486;2.268242609;0.318676219;-16.10337557;97.87024876;sandstone
BS-003;3023.023023;12.46431396;0.746346545;56.36314365;2.2684022;0.290630523;-11.83195114;96.31184313;sandstone
BS-003;3033.033033;12.27565617;0.500112087;56.22605627;2.736386159;0.254064748;-14.63241817;104.0864402;sandstone
BS-003;3043.043043;16.44566149;0.764760008;53.07063383;2.720578736;0.320485701;-4.541437229;80.31003114;sandstone
BS-003;3053.053053;10.3982436;0.484179017;59.09916998;2.613183816;0.378864874;-8.063244902;79.10112384;sandstone
BS-003;3063.063063;9.510301392;0.686930128;40.18598784;3.16379033;0.318951549;-11.24696453;104.7473667;sandstone
BS-003;3073.073073;11.09310678;0.649369734;55.49152865;2.457991833;0.337054967;-18.47211624;96.19365658;sandstone
BS-003;3083.083083;14.78797849;0.673488777;42.64622415;2.470658073;0.355525992;-7.843117751;103.458176;sandstone
BS-003;3093.093093;12.43989601;0.94090227;69.76764387;2.703578878;0.364321938;-7.408342476;99.18527026;sandstone
BS-003;3103.103103;12.44168615;0.655969056;56.55721714;2.636397423;0.250352463;-11.17379927;97.95855479;sandstone
BS-003;3113.113113;13.67899038;0.661041726;38.71103506;2.0976598;0.325531776;-6.834906141;100.3098021;sandstone
BS-003;3123.123123;12.87613538;0.377889698;64.9714149;2.300861981;0.321221016;-2.664387842;100.7277764;sandstone
BS-003;3133.133133;10.29213224;0.309768382;63.82995741;2.696114263;0.316486005;-15.01703219;101.3490481;sandstone
BS-003;3143.143143;13.06366577;0.653391707;52.32244578;2.542687598;0.384867858;-9.000019504;119.5169546;sandstone
BS-003;3153.153153;12.24458704;0.612823702;58.39966155;2.927868026;0.167579816;-10.18822981;119.2540491;sandstone
BS-003;3163.163163;8.084678007;0.852308833;54.40283207;2.411929709;0.307626712;-5.139675039;106.7165603;sandstone
BS-003;3173.173173;16.28769934;0.611149331;50.13824178;2.731316821;0.383823471;-14.33861697;96.4319706;sandstone
BS-003;3183.183183;10.31722066;0.872362466;53.53581133;2.54001274;0.263059801;-5.489774372;90.3890139;sandstone
BS-003;3193.193193;13.02409227;0.937581437;49.31327646;2.412750126;0.378575782;-7.122641989;109.7516966;sandstone
BS-003;3203.203203;11.80793932;0.216683575;66.1965664;2.150631529;0.311570923;-7.531244023;88.37666469;sandstone
BS-003;3213.213213;13.18422047;0.865622916;68.81794353;2.493663363;0.314860707;-8.829435552;99.37151255;sandstone
BS-003;3223.223223;13.41004619;0.823568865;52.03430914;2.625367418;0.271143627;-6.878924177;114.0391248;sandstone
BS-003;3233.233233;10.25348378;0.721819502;45.13523004;2.456177817;0.266051385;-9.088177331;95.77231386;sandstone
BS-003;3243.243243;10.65697248;0.524514021;46.81969188;2.732166145;0.390356538;-15.10514378;101.4565435;sandstone
BS-003;3253.253253;14.07988828;0.738517863;47.24047221;2.640025395;0.249011304;-13.35977671;90.10927429;sandstone
BS-003;3263.263263;12.75028962;0.821209908;40.20319667;2.358125664;0.262158246;-20.44462645;100.4792608;sandstone
BS-003;3273.273273;14.02452716;0.633819961;55.62528648;2.583801579;0.233368192;-18.69480246;109.2074956;sandstone
BS-003;3283.283283;9.737640476;0.489439323;57.60920747;2.495129638;0.323445124;-13.34642219;106.060621;sandstone
BS-003;3293.293293;9.669215594;0.87334333;54.62718709;2.786785714;0.329040799;-6.005121572;103.174588;sandstone
BS-003;3303.303303;12.2985685;0.659978483;38.28059427;2.554078092;0.276620317;-5.876106763;92.24739899;sandstone
BS-003;3313.313313;13.33090956;0.819910364;58.16110551;2.17104579;0.319320113;-18.13546582;99.25520283;sandstone
BS-003;3323.323323;13.09455804;0.501746697;52.22831022;2.546547511;0.270130305;-6.389180662;105.3743485;sandstone
BS-003;3333.333333;11.48361471;0.284204597;50.07285843;2.338744357;0.344827463;-7.03856273;112.5189574;sandstone
BS-003;3343.343343;9.980033426;1.15037947;54.17124801;2.746894614;0.438112172;-4.363023803;104.361634;sandstone
BS-003;3353.353353;11.03897539;0.69226093;51.63099637;2.417028704;0.321034416;-6.857531353;86.91375567;sandstone
BS-003;3363.363363;10.1622169;0.750264299;46.50351183;2.154248561;0.423412556;-11.20522606;69.60686453;sandstone
BS-003;3373.373373;10.54617346;0.637299847;56.0039392;2.646492999;0.236721644;-10.32277336;92.43890166;sandstone
BS-003;3383.383383;10.51890111;0.983473199;38.7437524;2.575192089;0.315851131;-11.04954674;104.3102405;sandstone
BS-003;3393.393393;11.09510432;0.649095012;63.46996561;2.487764335;0.325402339;-10.40326593;122.0390976;sandstone
BS-003;3403.403403;12.68567234;0.256033106;59.15323307;2.644817052;0.287150652;-15.95079065;105.2761095;sandstone
BW-001;0;13.80096984;0.535762965;42.4190217;2.289405782;0.244487977;-4.503611678;98.29603677;sandstone
BW-001;10.01001001;10.37286237;0.648898011;42.87758919;2.561137807;0.229954865;-18.49627211;104.6781502;sandstone
BW-001;20.02002002;13.37271799;0.415293015;61.06537984;2.62945934;0.298545476;-8.586784799;91.35364961;sandstone
BW-001;30.03003003;13.02832115;0.608948345;55.95558529;2.549603591;0.274057024;3.976770994;102.85325;sandstone
BW-001;40.04004004;10.14839716;0.44563979;54.49071;2.261880372;0.201500272;-11.5443437;99.74920824;sandstone
BW-001;50.05005005;14.09319846;0.197502036;52.70563171;2.806249403;0.275678441;-17.12744931;96.54124519;sandstone
BW-001;60.06006006;12.0541151;0.743904822;45.84121201;2.604541745;0.310317157;-9.771826447;101.3929996;sandstone
BW-001;70.07007007;16.7442765;0.747197097;41.56586029;2.171226805;0.283292002;-2.105460724;98.62539764;sandstone
BW-001;80.08008008;14.33573728;0.787655458;61.94120371;2.570612069;0.286215327;-6.102631243;82.23122597;sandstone
BW-001;90.09009009;12.69293951;0.552242381;47.89901055;2.212821028;0.326696296;-8.163451015;97.91669433;sandstone
BW-001;100.1001001;12.87395717;0.510817991;45.93836297;2.460175717;0.20269232;-6.587542907;112.8579586;sandstone
BW-001;110.1101101;12.60292178;0.634394662;35.76266776;2.561868795;0.314941123;-12.51690495;100.5379595;sandstone
BW-001;120.1201201;11.79170266;0.78295042;32.81921169;2.134677007;0.283913363;-5.106171621;87.98040151;sandstone
BW-001;130.1301301;11.39778648;0.082130211;66.61454814;2.556907859;0.241468393;-13.21610187;104.9020658;sandstone
BW-001;140.1401401;9.81036289;0.45648292;49.4820301;2.256993062;0.2336449;-13.54705343;102.6954992;sandstone
BW-001;150.1501502;9.391446061;0.410377472;44.87078731;2.540827298;0.293031807;-16.75757611;104.4432434;sandstone
BW-001;160.1601602;11.55793876;0.535341833;51.66768959;2.767902308;0.299721263;-9.272240856;100.4936168;sandstone
BW-001;170.1701702;14.01476766;0.458321897;50.54318643;2.059541723;0.39062814;-12.44348886;88.51305877;sandstone
BW-001;180.1801802;11.45718771;0.772597531;58.09344532;2.503273634;0.279346609;-9.113337431;98.13206557;sandstone
BW-001;190.1901902;11.39132645;0.673998261;51.12554269;2.43999648;0.264243904;-14.43180821;104.9028743;sandstone
BW-001;200.2002002;15.17641029;0.559314502;50.16394371;2.618503114;0.287153165;-10.53504546;91.69458029;sandstone
BW-001;210.2102102;10.44942792;0.273730336;45.42133064;2.542095283;0.249604664;-2.145705885;103.2917971;sandstone
BW-001;220.2202202;14.75126111;0.428596148;40.38270677;2.307424805;0.415603019;-13.2000688;105.186593;sandstone
BW-001;230.2302302;12.4759139;0.552138222;58.27137854;2.058855647;0.324555315;-3.824413347;97.76883745;sandstone
BW-001;240.2402402;9.159292775;0.584687066;50.72480372;2.39953564;0.266047427;-13.95061526;110.3689788;sandstone
BW-001;250.2502503;13.32992699;0.70170124;62.07136079;2.164067919;0.391940712;-11.83702203;102.4232016;sandstone
BW-001;260.2602603;10.95126835;0.320148675;51.78513872;2.80955326;0.383135861;-3.046815056;107.1277103;sandstone
BW-001;270.2702703;12.27178677;0.867627456;32.70675627;2.30469915;0.308683895;-8.000089108;91.17752283;sandstone
BW-001;280.2802803;11.50783462;0.154370833;51.00643908;2.374752885;0.243320704;-20.54835226;109.8989722;sandstone
BW-001;290.2902903;12.22110844;0.809662683;27.11629266;2.536613491;0.288483225;-4.494663784;116.1339495;sandstone
BW-001;300.3003003;10.88269371;0.952873987;71.89726148;2.418191205;0.254288523;-13.2812172;103.4479116;sandstone
BW-001;310.3103103;15.2338781;0.539118259;39.97491662;2.3943444;0.253350051;-4.624411904;102.6944136;sandstone
BW-001;320.3203203;12.65816309;0.782684254;49.403956;2.421758133;0.291899018;-14.18817953;111.7304101;sandstone
BW-001;330.3303303;13.44940186;0.422983189;35.7325365;2.565225612;0.247989333;-10.24210018;107.4939532;sandstone
BW-001;340.3403403;10.99443528;0.428256814;62.92302397;2.491214286;0.393398972;-9.824208782;101.2298323;sandstone
BW-001;350.3503504;13.366426;0.482923377;59.54816273;2.877803589;0.259978205;-0.061406063;96.06004723;sandstone
BW-001;360.3603604;9.366163936;0.67863387;54.06932242;2.424852008;0.335271841;-7.763596221;95.80112986;sandstone
BW-001;370.3703704;11.88824097;0.562078943;58.09185397;2.492685295;0.315323337;-7.468050405;99.36081619;sandstone
BW-001;380.3803804;12.34376667;0.775418518;48.87977234;2.21360024;0.350114786;-1.842711663;110.9385352;sandstone
BW-001;390.3903904;12.7394862;0.629194451;66.46230531;2.944137549;0.264848054;-9.178847794;108.7166754;sandstone
BW-001;400.4004004;11.63988055;0.736406748;43.1657965;2.611069823;0.324990159;-8.760080722;102.4552191;sandstone
BW-001;410.4104104;10.64637806;0.810421705;58.94423269;2.570663702;0.360213046;-2.246936049;100.5574115;sandstone
